Team,G,Date,Start (ET),,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
MEM,80,Thu Apr 7 2022,9:00p,,Box Score,@,Denver Nuggets,L,,109,122,55,25,L 2,
MEM,81,Sat Apr 9 2022,6:00p,,Box Score,,New Orleans Pelicans,W,,141,114,56,25,W 1,
MEM,82,Sun Apr 10 2022,7:00p,,Box Score,,Boston Celtics,L,,110,139,56,26,L 1,
DAL,1,Thu Oct 21 2021,7:30p,,Box Score,@,Atlanta Hawks,L,,87,113,0,1,L 1,
DAL,2,Sat Oct 23 2021,7:30p,,Box Score,@,Toronto Raptors,W,,103,95,1,1,W 1,
DAL,3,Tue Oct 26 2021,8:30p,,Box Score,,Houston Rockets,W,,116,106,2,1,W 2,
DAL,4,Thu Oct 28 2021,8:30p,,Box Score,,San Antonio Spurs,W,,104,99,3,1,W 3,
DAL,5,Fri Oct 29 2021,10:00p,,Box Score,@,Denver Nuggets,L,,75,106,3,2,L 1,
DAL,6,Sun Oct 31 2021,3:30p,,Box Score,,Sacramento Kings,W,,105,99,4,2,W 1,
DAL,7,Tue Nov 2 2021,7:30p,,Box Score,,Miami Heat,L,,110,125,4,3,L 1,
DAL,8,Wed Nov 3 2021,8:30p,,Box Score,@,San Antonio Spurs,W,,109,108,5,3,W 1,
DAL,9,Sat Nov 6 2021,8:30p,,Box Score,,Boston Celtics,W,,107,104,6,3,W 2,
DAL,10,Mon Nov 8 2021,8:30p,,Box Score,,New Orleans Pelicans,W,,108,92,7,3,W 3,
DAL,11,Wed Nov 10 2021,8:00p,,Box Score,@,Chicago Bulls,L,,107,117,7,4,L 1,
DAL,12,Fri Nov 12 2021,8:30p,,Box Score,@,San Antonio Spurs,W,,123,109,8,4,W 1,
DAL,13,Mon Nov 15 2021,8:00p,,Box Score,,Denver Nuggets,W,,111,101,9,4,W 2,
DAL,14,Wed Nov 17 2021,10:00p,,Box Score,@,Phoenix Suns,L,,98,105,9,5,L 1,
DAL,15,Fri Nov 19 2021,10:00p,,Box Score,@,Phoenix Suns,L,,104,112,9,6,L 2,
DAL,16,Sun Nov 21 2021,3:30p,,Box Score,@,Los Angeles Clippers,L,,91,97,9,7,L 3,
DAL,17,Tue Nov 23 2021,10:30p,,Box Score,@,Los Angeles Clippers,W,OT,112,104,10,7,W 1,
DAL,18,Sat Nov 27 2021,8:30p,,Box Score,,Washington Wizards,L,,114,120,10,8,L 1,
DAL,19,Mon Nov 29 2021,8:30p,,Box Score,,Cleveland Cavaliers,L,,96,114,10,9,L 2,
DAL,20,Wed Dec 1 2021,8:00p,,Box Score,@,New Orleans Pelicans,W,,139,107,11,9,W 1,
DAL,21,Fri Dec 3 2021,8:30p,,Box Score,,New Orleans Pelicans,L,,91,107,11,10,L 1,
DAL,22,Sat Dec 4 2021,8:30p,,Box Score,,Memphis Grizzlies,L,,90,97,11,11,L 2,
DAL,23,Tue Dec 7 2021,7:30p,,Box Score,,Brooklyn Nets,L,,99,102,11,12,L 3,
DAL,24,Wed Dec 8 2021,8:00p,,Box Score,@,Memphis Grizzlies,W,,104,96,12,12,W 1,
DAL,25,Fri Dec 10 2021,7:00p,,Box Score,@,Indiana Pacers,L,,93,106,12,13,L 1,
DAL,26,Sun Dec 12 2021,7:00p,,Box Score,@,Oklahoma City Thunder,W,,103,84,13,13,W 1,
DAL,27,Mon Dec 13 2021,8:30p,,Box Score,,Charlotte Hornets,W,,120,96,14,13,W 2,
DAL,28,Wed Dec 15 2021,7:30p,,Box Score,,Los Angeles Lakers,L,OT,104,107,14,14,L 1,
DAL,29,Sun Dec 19 2021,8:00p,,Box Score,@,Minnesota Timberwolves,L,,105,111,14,15,L 2,
DAL,30,Tue Dec 21 2021,8:30p,,Box Score,,Minnesota Timberwolves,W,,114,102,15,15,W 1,
DAL,31,Thu Dec 23 2021,8:30p,,Box Score,,Milwaukee Bucks,L,,95,102,15,16,L 1,
DAL,32,Sat Dec 25 2021,10:30p,,Box Score,@,Utah Jazz,L,,116,120,15,17,L 2,
DAL,33,Mon Dec 27 2021,10:00p,,Box Score,@,Portland Trail Blazers,W,,132,117,16,17,W 1,
DAL,34,Wed Dec 29 2021,10:30p,,Box Score,@,Sacramento Kings,L,,94,95,16,18,L 1,
DAL,35,Fri Dec 31 2021,6:00p,,Box Score,@,Sacramento Kings,W,,112,96,17,18,W 1,
DAL,36,Sun Jan 2 2022,7:00p,,Box Score,@,Oklahoma City Thunder,W,,95,86,18,18,W 2,
DAL,37,Mon Jan 3 2022,8:30p,,Box Score,,Denver Nuggets,W,,103,89,19,18,W 3,
DAL,38,Wed Jan 5 2022,7:30p,,Box Score,,Golden State Warriors,W,,99,82,20,18,W 4,
DAL,39,Fri Jan 7 2022,8:00p,,Box Score,@,Houston Rockets,W,,130,106,21,18,W 5,
DAL,40,Sun Jan 9 2022,7:30p,,Box Score,,Chicago Bulls,W,,113,99,22,18,W 6,
DAL,41,Wed Jan 12 2022,7:30p,,Box Score,@,New York Knicks,L,,85,108,22,19,L 1,
DAL,42,Fri Jan 14 2022,10:00p,,Box Score,@,Memphis Grizzlies,W,,112,85,23,19,W 1,
DAL,43,Sat Jan 15 2022,9:30p,,Box Score,,Orlando Magic,W,,108,92,24,19,W 2,
DAL,44,Mon Jan 17 2022,8:30p,,Box Score,,Oklahoma City Thunder,W,,104,102,25,19,W 3,
DAL,45,Wed Jan 19 2022,8:30p,,Box Score,,Toronto Raptors,W,,102,98,26,19,W 4,
DAL,46,Thu Jan 20 2022,7:30p,,Box Score,,Phoenix Suns,L,,101,109,26,20,L 1,
DAL,47,Sun Jan 23 2022,7:30p,,Box Score,,Memphis Grizzlies,W,,104,91,27,20,W 1,
DAL,48,Tue Jan 25 2022,10:00p,,Box Score,@,Golden State Warriors,L,,92,130,27,21,L 1,
DAL,49,Wed Jan 26 2022,10:00p,,Box Score,@,Portland Trail Blazers,W,,132,112,28,21,W 1,
DAL,50,Sat Jan 29 2022,7:00p,,Box Score,,Indiana Pacers,W,,132,105,29,21,W 2,
DAL,51,Sun Jan 30 2022,7:00p,,Box Score,@,Orlando Magic,L,,108,110,29,22,L 1,
DAL,52,Wed Feb 2 2022,8:30p,,Box Score,,Oklahoma City Thunder,L,OT,114,120,29,23,L 2,
DAL,53,Fri Feb 4 2022,10:00p,,Box Score,,Philadelphia 76ers,W,,107,98,30,23,W 1,
DAL,54,Sun Feb 6 2022,6:00p,,Box Score,,Atlanta Hawks,W,,103,94,31,23,W 2,
DAL,55,Tue Feb 8 2022,8:30p,,Box Score,,Detroit Pistons,W,,116,86,32,23,W 3,
DAL,56,Thu Feb 10 2022,8:30p,,Box Score,,Los Angeles Clippers,W,,112,105,33,23,W 4,
DAL,57,Sat Feb 12 2022,8:30p,,Box Score,,Los Angeles Clippers,L,,97,99,33,24,L 1,
DAL,58,Tue Feb 15 2022,7:30p,,Box Score,@,Miami Heat,W,,107,99,34,24,W 1,
DAL,59,Thu Feb 17 2022,8:00p,,Box Score,@,New Orleans Pelicans,W,,125,118,35,24,W 2,
DAL,60,Fri Feb 25 2022,9:00p,,Box Score,@,Utah Jazz,L,,109,114,35,25,L 1,
DAL,61,Sun Feb 27 2022,7:30p,,Box Score,@,Golden State Warriors,W,,107,101,36,25,W 1,
DAL,62,Tue Mar 1 2022,10:00p,,Box Score,@,Los Angeles Lakers,W,,109,104,37,25,W 2,
DAL,63,Thu Mar 3 2022,8:30p,,Box Score,,Golden State Warriors,W,,122,113,38,25,W 3,
DAL,64,Sat Mar 5 2022,5:00p,,Box Score,,Sacramento Kings,W,,114,113,39,25,W 4,
DAL,65,Mon Mar 7 2022,8:30p,,Box Score,,Utah Jazz,W,,111,103,40,25,W 5,
DAL,66,Wed Mar 9 2022,8:30p,,Box Score,,New York Knicks,L,,77,107,40,26,L 1,
DAL,67,Fri Mar 11 2022,8:00p,,Box Score,@,Houston Rockets,W,,113,100,41,26,W 1,
DAL,68,Sun Mar 13 2022,3:30p,,Box Score,@,Boston Celtics,W,,95,92,42,26,W 2,
DAL,69,Wed Mar 16 2022,7:30p,,Box Score,@,Brooklyn Nets,W,,113,111,43,26,W 3,
DAL,70,Fri Mar 18 2022,7:00p,,Box Score,@,Philadelphia 76ers,L,,101,111,43,27,L 1,
DAL,71,Sat Mar 19 2022,7:00p,,Box Score,@,Charlotte Hornets,L,,108,129,43,28,L 2,
DAL,72,Mon Mar 21 2022,8:30p,,Box Score,,Minnesota Timberwolves,W,,110,108,44,28,W 1,
DAL,73,Wed Mar 23 2022,8:30p,,Box Score,,Houston Rockets,W,,110,91,45,28,W 2,
DAL,74,Fri Mar 25 2022,8:00p,,Box Score,@,Minnesota Timberwolves,L,,95,116,45,29,L 1,
DAL,75,Sun Mar 27 2022,7:30p,,Box Score,,Utah Jazz,W,,114,100,46,29,W 1,
DAL,76,Tue Mar 29 2022,7:30p,,Box Score,,Los Angeles Lakers,W,,128,110,47,29,W 2,
DAL,77,Wed Mar 30 2022,7:00p,,Box Score,@,Cleveland Cavaliers,W,,120,112,48,29,W 3,
DAL,78,Fri Apr 1 2022,7:00p,,Box Score,@,Washington Wizards,L,,103,135,48,30,L 1,
DAL,79,Sun Apr 3 2022,1:00p,,Box Score,@,Milwaukee Bucks,W,,118,112,49,30,W 1,
DAL,80,Wed Apr 6 2022,7:00p,,Box Score,@,Detroit Pistons,W,,131,113,50,30,W 2,
DAL,81,Fri Apr 8 2022,8:30p,,Box Score,,Portland Trail Blazers,W,,128,78,51,30,W 3,
DAL,82,Sun Apr 10 2022,9:30p,,Box Score,,San Antonio Spurs,W,,130,120,52,30,W 4,
NOP,1,Wed Oct 20 2021,8:00p,,Box Score,,Philadelphia 76ers,L,,97,117,0,1,L 1,
NOP,2,Fri Oct 22 2021,8:00p,,Box Score,@,Chicago Bulls,L,,112,128,0,2,L 2,
NOP,3,Sat Oct 23 2021,8:00p,,Box Score,@,Minnesota Timberwolves,L,,89,96,0,3,L 3,
NOP,4,Mon Oct 25 2021,8:00p,,Box Score,@,Minnesota Timberwolves,W,,107,98,1,3,W 1,
NOP,5,Wed Oct 27 2021,7:30p,,Box Score,,Atlanta Hawks,L,,99,102,1,4,L 1,
NOP,6,Fri Oct 29 2021,8:00p,,Box Score,,Sacramento Kings,L,,109,113,1,5,L 2,
NOP,7,Sat Oct 30 2021,7:00p,,Box Score,,New York Knicks,L,,117,123,1,6,L 3,
NOP,8,Tue Nov 2 2021,10:00p,,Box Score,@,Phoenix Suns,L,,100,112,1,7,L 4,
NOP,9,Wed Nov 3 2021,10:00p,,Box Score,@,Sacramento Kings,L,,99,112,1,8,L 5,
NOP,10,Fri Nov 5 2021,10:00p,,Box Score,@,Golden State Warriors,L,,85,126,1,9,L 6,
NOP,11,Mon Nov 8 2021,8:30p,,Box Score,@,Dallas Mavericks,L,,92,108,1,10,L 7,
NOP,12,Wed Nov 10 2021,8:00p,,Box Score,,Oklahoma City Thunder,L,,100,108,1,11,L 8,
NOP,13,Fri Nov 12 2021,8:00p,,Box Score,,Brooklyn Nets,L,,112,120,1,12,L 9,
NOP,14,Sat Nov 13 2021,7:00p,,Box Score,,Memphis Grizzlies,W,,112,101,2,12,W 1,
NOP,15,Mon Nov 15 2021,7:00p,,Box Score,@,Washington Wizards,L,,100,105,2,13,L 1,
NOP,16,Wed Nov 17 2021,7:30p,,Box Score,@,Miami Heat,L,,98,113,2,14,L 2,
NOP,17,Fri Nov 19 2021,8:00p,,Box Score,,Los Angeles Clippers,W,,94,81,3,14,W 1,
NOP,18,Sat Nov 20 2021,7:00p,,Box Score,@,Indiana Pacers,L,,94,111,3,15,L 1,
NOP,19,Mon Nov 22 2021,8:00p,,Box Score,,Minnesota Timberwolves,L,,96,110,3,16,L 2,
NOP,20,Wed Nov 24 2021,8:00p,,Box Score,,Washington Wizards,W,,127,102,4,16,W 1,
NOP,21,Fri Nov 26 2021,9:00p,,Box Score,@,Utah Jazz,W,,98,97,5,16,W 2,
NOP,22,Sat Nov 27 2021,9:00p,,Box Score,@,Utah Jazz,L,,105,127,5,17,L 1,
NOP,23,Mon Nov 29 2021,10:30p,,Box Score,@,Los Angeles Clippers,W,,123,104,6,17,W 1,
NOP,24,Wed Dec 1 2021,8:00p,,Box Score,,Dallas Mavericks,L,,107,139,6,18,L 1,
NOP,25,Fri Dec 3 2021,8:30p,,Box Score,@,Dallas Mavericks,W,,107,91,7,18,W 1,
NOP,26,Sun Dec 5 2021,7:00p,,Box Score,@,Houston Rockets,L,,108,118,7,19,L 1,
NOP,27,Wed Dec 8 2021,8:00p,,Box Score,,Denver Nuggets,L,OT,114,120,7,20,L 2,
NOP,28,Fri Dec 10 2021,8:00p,,Box Score,,Detroit Pistons,W,,109,93,8,20,W 1,
NOP,29,Sun Dec 12 2021,7:00p,,Box Score,@,San Antonio Spurs,L,,97,112,8,21,L 1,
NOP,30,Wed Dec 15 2021,8:00p,,Box Score,@,Oklahoma City Thunder,W,,113,110,9,21,W 1,
NOP,31,Fri Dec 17 2021,8:00p,,Box Score,,Milwaukee Bucks,W,OT,116,112,10,21,W 2,
NOP,32,Tue Dec 21 2021,8:00p,,Box Score,,Portland Trail Blazers,W,,111,97,11,21,W 3,
NOP,33,Thu Dec 23 2021,7:00p,,Box Score,@,Orlando Magic,W,,110,104,12,21,W 4,
NOP,34,Sun Dec 26 2021,7:00p,,Box Score,@,Oklahoma City Thunder,L,,112,117,12,22,L 1,
NOP,35,Tue Dec 28 2021,8:00p,,Box Score,,Cleveland Cavaliers,W,,108,104,13,22,W 1,
NOP,36,Sat Jan 1 2022,6:30p,,Box Score,@,Milwaukee Bucks,L,,113,136,13,23,L 1,
NOP,37,Mon Jan 3 2022,8:00p,,Box Score,,Utah Jazz,L,,104,115,13,24,L 2,
NOP,38,Tue Jan 4 2022,8:00p,,Box Score,,Phoenix Suns,L,,110,123,13,25,L 3,
NOP,39,Thu Jan 6 2022,8:00p,,Box Score,,Golden State Warriors,W,,101,96,14,25,W 1,
NOP,40,Sun Jan 9 2022,6:00p,,Box Score,@,Toronto Raptors,L,,101,105,14,26,L 1,
NOP,41,Tue Jan 11 2022,8:00p,,Box Score,,Minnesota Timberwolves,W,,128,125,15,26,W 1,
NOP,42,Thu Jan 13 2022,8:00p,,Box Score,,Los Angeles Clippers,W,,113,89,16,26,W 2,
NOP,43,Sat Jan 15 2022,7:30p,,Box Score,@,Brooklyn Nets,L,,105,120,16,27,L 1,
NOP,44,Mon Jan 17 2022,12:30p,,Box Score,@,Boston Celtics,L,,92,104,16,28,L 2,
NOP,45,Thu Jan 20 2022,7:30p,,Box Score,@,New York Knicks,W,,102,91,17,28,W 1,
NOP,46,Mon Jan 24 2022,8:00p,,Box Score,,Indiana Pacers,W,,117,113,18,28,W 2,
NOP,47,Tue Jan 25 2022,7:00p,,Box Score,@,Philadelphia 76ers,L,,107,117,18,29,L 1,
NOP,48,Fri Jan 28 2022,8:00p,,Box Score,,Denver Nuggets,L,,105,116,18,30,L 2,
NOP,49,Sat Jan 29 2022,7:00p,,Box Score,,Boston Celtics,L,,97,107,18,31,L 3,
NOP,50,Mon Jan 31 2022,7:00p,,Box Score,@,Cleveland Cavaliers,L,,90,93,18,32,L 4,
NOP,51,Tue Feb 1 2022,7:00p,,Box Score,@,Detroit Pistons,W,,111,101,19,32,W 1,
NOP,52,Fri Feb 4 2022,9:00p,,Box Score,@,Denver Nuggets,W,,113,105,20,32,W 2,
NOP,53,Sun Feb 6 2022,7:00p,,Box Score,@,Houston Rockets,W,,120,107,21,32,W 3,
NOP,54,Tue Feb 8 2022,8:00p,,Box Score,,Houston Rockets,W,,110,97,22,32,W 4,
NOP,55,Thu Feb 10 2022,7:30p,,Box Score,,Miami Heat,L,,97,112,22,33,L 1,
NOP,56,Sat Feb 12 2022,7:00p,,Box Score,,San Antonio Spurs,L,,114,124,22,34,L 2,
NOP,57,Mon Feb 14 2022,8:00p,,Box Score,,Toronto Raptors,W,,120,90,23,34,W 1,
NOP,58,Tue Feb 15 2022,8:00p,,Box Score,,Memphis Grizzlies,L,,109,121,23,35,L 1,
NOP,59,Thu Feb 17 2022,8:00p,,Box Score,,Dallas Mavericks,L,,118,125,23,36,L 2,
NOP,60,Fri Feb 25 2022,9:00p,,Box Score,@,Phoenix Suns,W,,117,102,24,36,W 1,
NOP,61,Sun Feb 27 2022,10:00p,,Box Score,@,Los Angeles Lakers,W,,123,95,25,36,W 2,
NOP,62,Wed Mar 2 2022,8:00p,,Box Score,,Sacramento Kings,W,,125,95,26,36,W 3,
NOP,63,Fri Mar 4 2022,8:00p,,Box Score,,Utah Jazz,W,,124,90,27,36,W 4,
NOP,64,Sun Mar 6 2022,8:00p,,Box Score,@,Denver Nuggets,L,OT,130,138,27,37,L 1,
NOP,65,Tue Mar 8 2022,7:30p,,Box Score,@,Memphis Grizzlies,L,,111,132,27,38,L 2,
NOP,66,Wed Mar 9 2022,8:00p,,Box Score,,Orlando Magic,L,,102,108,27,39,L 3,
NOP,67,Fri Mar 11 2022,8:00p,,Box Score,,Charlotte Hornets,L,,120,142,27,40,L 4,
NOP,68,Sun Mar 13 2022,7:00p,,Box Score,,Houston Rockets,W,,130,105,28,40,W 1,
NOP,69,Tue Mar 15 2022,8:00p,,Box Score,,Phoenix Suns,L,,115,131,28,41,L 1,
NOP,70,Fri Mar 18 2022,8:30p,,Box Score,@,San Antonio Spurs,W,,124,91,29,41,W 1,
NOP,71,Sun Mar 20 2022,6:00p,,Box Score,@,Atlanta Hawks,W,,117,112,30,41,W 2,
NOP,72,Mon Mar 21 2022,7:00p,,Box Score,@,Charlotte Hornets,L,,103,106,30,42,L 1,
NOP,73,Thu Mar 24 2022,8:00p,,Box Score,,Chicago Bulls,W,,126,109,31,42,W 1,
NOP,74,Sat Mar 26 2022,5:00p,,Box Score,,San Antonio Spurs,L,,103,107,31,43,L 1,
NOP,75,Sun Mar 27 2022,7:00p,,Box Score,,Los Angeles Lakers,W,,116,108,32,43,W 1,
NOP,76,Wed Mar 30 2022,10:00p,,Box Score,@,Portland Trail Blazers,W,,117,107,33,43,W 2,
NOP,77,Fri Apr 1 2022,10:30p,,Box Score,@,Los Angeles Lakers,W,,114,111,34,43,W 3,
NOP,78,Sun Apr 3 2022,9:30p,,Box Score,@,Los Angeles Clippers,L,,100,119,34,44,L 1,
NOP,79,Tue Apr 5 2022,10:00p,,Box Score,@,Sacramento Kings,W,,123,109,35,44,W 1,
NOP,80,Thu Apr 7 2022,8:00p,,Box Score,,Portland Trail Blazers,W,,127,94,36,44,W 2,
NOP,81,Sat Apr 9 2022,6:00p,,Box Score,@,Memphis Grizzlies,L,,114,141,36,45,L 1,
NOP,82,Sun Apr 10 2022,9:30p,,Box Score,,Golden State Warriors,L,,107,128,36,46,L 2,
NOP,83,Wed Apr 13 2022,9:30p,,Box Score,,San Antonio Spurs,W,,113,103,37,46,W 1,Play-In Game
NOP,84,Fri Apr 15 2022,10:00p,,Box Score,@,Los Angeles Clippers,W,,105,101,38,46,W 2,Play-In Game
SAS,1,Wed Oct 20 2021,8:30p,,Box Score,,Orlando Magic,W,,123,97,1,0,W 1,
SAS,2,Fri Oct 22 2021,9:00p,,Box Score,@,Denver Nuggets,L,,96,102,1,1,L 1,
SAS,3,Sat Oct 23 2021,8:30p,,Box Score,,Milwaukee Bucks,L,,111,121,1,2,L 2,
SAS,4,Tue Oct 26 2021,8:30p,,Box Score,,Los Angeles Lakers,L,OT,121,125,1,3,L 3,
SAS,5,Thu Oct 28 2021,8:30p,,Box Score,@,Dallas Mavericks,L,,99,104,1,4,L 4,
SAS,6,Sat Oct 30 2021,8:00p,,Box Score,@,Milwaukee Bucks,W,,102,93,2,4,W 1,
SAS,7,Mon Nov 1 2021,7:00p,,Box Score,@,Indiana Pacers,L,,118,131,2,5,L 1,
SAS,8,Wed Nov 3 2021,8:30p,,Box Score,,Dallas Mavericks,L,,108,109,2,6,L 2,
SAS,9,Fri Nov 5 2021,7:00p,,Box Score,@,Orlando Magic,W,,102,89,3,6,W 1,
SAS,10,Sun Nov 7 2021,7:00p,,Box Score,@,Oklahoma City Thunder,L,,94,99,3,7,L 1,
SAS,11,Wed Nov 10 2021,8:30p,,Box Score,,Sacramento Kings,W,,136,117,4,7,W 1,
SAS,12,Fri Nov 12 2021,8:30p,,Box Score,,Dallas Mavericks,L,,109,123,4,8,L 1,
SAS,13,Sun Nov 14 2021,3:30p,,Box Score,@,Los Angeles Lakers,L,,106,114,4,9,L 2,
SAS,14,Tue Nov 16 2021,10:30p,,Box Score,@,Los Angeles Clippers,L,,92,106,4,10,L 3,
SAS,15,Thu Nov 18 2021,8:00p,,Box Score,@,Minnesota Timberwolves,L,,90,115,4,11,L 4,
SAS,16,Mon Nov 22 2021,8:30p,,Box Score,,Phoenix Suns,L,,111,115,4,12,L 5,
SAS,17,Wed Nov 24 2021,8:30p,,Box Score,,Atlanta Hawks,L,,106,124,4,13,L 6,
SAS,18,Fri Nov 26 2021,8:30p,,Box Score,,Boston Celtics,W,,96,88,5,13,W 1,
SAS,19,Mon Nov 29 2021,8:30p,,Box Score,,Washington Wizards,W,,116,99,6,13,W 2,
SAS,20,Thu Dec 2 2021,10:00p,,Box Score,@,Portland Trail Blazers,W,,114,83,7,13,W 3,
SAS,21,Sat Dec 4 2021,8:30p,,Box Score,@,Golden State Warriors,W,,112,107,8,13,W 4,
SAS,22,Mon Dec 6 2021,9:00p,,Box Score,@,Phoenix Suns,L,,104,108,8,14,L 1,
SAS,23,Tue Dec 7 2021,8:30p,,Box Score,,New York Knicks,L,,109,121,8,15,L 2,
SAS,24,Thu Dec 9 2021,8:30p,,Box Score,,Denver Nuggets,W,,123,111,9,15,W 1,
SAS,25,Sat Dec 11 2021,8:30p,,Box Score,,Denver Nuggets,L,,112,127,9,16,L 1,
SAS,26,Sun Dec 12 2021,7:00p,,Box Score,,New Orleans Pelicans,W,,112,97,10,16,W 1,
SAS,27,Wed Dec 15 2021,8:30p,,Box Score,,Charlotte Hornets,L,,115,131,10,17,L 1,
SAS,28,Fri Dec 17 2021,9:00p,,Box Score,@,Utah Jazz,W,,128,126,11,17,W 1,
SAS,29,Sun Dec 19 2021,6:00p,,Box Score,@,Sacramento Kings,L,,114,121,11,18,L 1,
SAS,30,Mon Dec 20 2021,10:30p,,Box Score,@,Los Angeles Clippers,W,,116,92,12,18,W 1,
SAS,31,Thu Dec 23 2021,10:30p,,Box Score,@,Los Angeles Lakers,W,,138,110,13,18,W 2,
SAS,32,Sun Dec 26 2021,7:00p,,Box Score,,Detroit Pistons,W,,144,109,14,18,W 3,
SAS,33,Mon Dec 27 2021,8:30p,,Box Score,,Utah Jazz,L,,104,110,14,19,L 1,
SAS,34,Fri Dec 31 2021,8:00p,,Box Score,@,Memphis Grizzlies,L,,105,118,14,20,L 2,
SAS,35,Sat Jan 1 2022,7:00p,,Box Score,@,Detroit Pistons,L,OT,116,117,14,21,L 3,
SAS,36,Tue Jan 4 2022,7:00p,,Box Score,@,Toronto Raptors,L,,104,129,14,22,L 4,
SAS,37,Wed Jan 5 2022,7:30p,,Box Score,@,Boston Celtics,W,,99,97,15,22,W 1,
SAS,38,Fri Jan 7 2022,7:00p,,Box Score,@,Philadelphia 76ers,L,,100,119,15,23,L 1,
SAS,39,Sun Jan 9 2022,12:00p,,Box Score,@,Brooklyn Nets,L,OT,119,121,15,24,L 2,
SAS,40,Mon Jan 10 2022,7:30p,,Box Score,@,New York Knicks,L,,96,111,15,25,L 3,
SAS,41,Wed Jan 12 2022,8:30p,,Box Score,,Houston Rockets,L,,124,128,15,26,L 4,
SAS,42,Fri Jan 14 2022,8:30p,,Box Score,,Cleveland Cavaliers,L,,109,114,15,27,L 5,
SAS,43,Sat Jan 15 2022,8:30p,,Box Score,,Los Angeles Clippers,W,,101,94,16,27,W 1,
SAS,44,Mon Jan 17 2022,8:30p,,Box Score,,Phoenix Suns,L,,107,121,16,28,L 1,
SAS,45,Wed Jan 19 2022,8:30p,,Box Score,,Oklahoma City Thunder,W,,118,96,17,28,W 1,
SAS,46,Fri Jan 21 2022,8:30p,,Box Score,,Brooklyn Nets,L,,102,117,17,29,L 1,
SAS,47,Sun Jan 23 2022,7:00p,,Box Score,,Philadelphia 76ers,L,,109,115,17,30,L 2,
SAS,48,Tue Jan 25 2022,8:00p,,Box Score,@,Houston Rockets,W,,134,104,18,30,W 1,
SAS,49,Wed Jan 26 2022,8:30p,,Box Score,,Memphis Grizzlies,L,,110,118,18,31,L 1,
SAS,50,Fri Jan 28 2022,8:30p,,Box Score,,Chicago Bulls,W,,131,122,19,31,W 1,
SAS,51,Sun Jan 30 2022,8:00p,,Box Score,@,Phoenix Suns,L,,110,115,19,32,L 1,
SAS,52,Tue Feb 1 2022,8:30p,,Box Score,,Golden State Warriors,L,,120,124,19,33,L 2,
SAS,53,Thu Feb 3 2022,7:00p,,Box Score,,Miami Heat,L,,95,112,19,34,L 3,
SAS,54,Fri Feb 4 2022,8:30p,,Box Score,,Houston Rockets,W,,131,106,20,34,W 1,
SAS,55,Wed Feb 9 2022,7:00p,,Box Score,@,Cleveland Cavaliers,L,,92,105,20,35,L 1,
SAS,56,Fri Feb 11 2022,7:30p,,Box Score,@,Atlanta Hawks,W,,136,121,21,35,W 1,
SAS,57,Sat Feb 12 2022,7:00p,,Box Score,@,New Orleans Pelicans,W,,124,114,22,35,W 2,
SAS,58,Mon Feb 14 2022,8:00p,,Box Score,@,Chicago Bulls,L,,109,120,22,36,L 1,
SAS,59,Wed Feb 16 2022,8:00p,,Box Score,@,Oklahoma City Thunder,W,,114,106,23,36,W 1,
SAS,60,Fri Feb 25 2022,7:00p,,Box Score,@,Washington Wizards,W,2OT,157,153,24,36,W 2,
SAS,61,Sat Feb 26 2022,8:00p,,Box Score,@,Miami Heat,L,,129,133,24,37,L 1,
SAS,62,Mon Feb 28 2022,8:00p,,Box Score,@,Memphis Grizzlies,L,,105,118,24,38,L 2,
SAS,63,Thu Mar 3 2022,8:30p,,Box Score,,Sacramento Kings,L,,112,115,24,39,L 3,
SAS,64,Sat Mar 5 2022,7:00p,,Box Score,@,Charlotte Hornets,L,,117,123,24,40,L 4,
SAS,65,Mon Mar 7 2022,8:30p,,Box Score,,Los Angeles Lakers,W,,117,110,25,40,W 1,
SAS,66,Wed Mar 9 2022,8:30p,,Box Score,,Toronto Raptors,L,,104,119,25,41,L 1,
SAS,67,Fri Mar 11 2022,8:30p,,Box Score,,Utah Jazz,W,,104,102,26,41,W 1,
SAS,68,Sat Mar 12 2022,8:00p,,Box Score,,Indiana Pacers,L,,108,119,26,42,L 1,
SAS,69,Mon Mar 14 2022,8:30p,,Box Score,,Minnesota Timberwolves,L,,139,149,26,43,L 2,
SAS,70,Wed Mar 16 2022,8:30p,,Box Score,,Oklahoma City Thunder,W,,122,120,27,43,W 1,
SAS,71,Fri Mar 18 2022,8:30p,,Box Score,,New Orleans Pelicans,L,,91,124,27,44,L 1,
SAS,72,Sun Mar 20 2022,8:30p,,Box Score,@,Golden State Warriors,W,,110,108,28,44,W 1,
SAS,73,Wed Mar 23 2022,10:00p,,Box Score,@,Portland Trail Blazers,W,,133,96,29,44,W 2,
SAS,74,Sat Mar 26 2022,5:00p,,Box Score,@,New Orleans Pelicans,W,,107,103,30,44,W 3,
SAS,75,Mon Mar 28 2022,8:00p,,Box Score,@,Houston Rockets,W,,123,120,31,44,W 4,
SAS,76,Wed Mar 30 2022,8:30p,,Box Score,,Memphis Grizzlies,L,,111,112,31,45,L 1,
SAS,77,Fri Apr 1 2022,8:30p,,Box Score,,Portland Trail Blazers,W,,130,111,32,45,W 1,
SAS,78,Sun Apr 3 2022,7:00p,,Box Score,,Portland Trail Blazers,W,,113,92,33,45,W 2,
